gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AL050320.1	2.456726388	1.213425813	0.349470108	3.472187707	0.000516235	0.000949089
AC009065.1	1.258596114	1.282031336	0.369298364	3.47153267	0.000517496	0.000951256
AC068657.1	2.088693472	1.289175364	0.371408998	3.471039664	0.000518447	0.000952853
EPHA7	90.14794728	1.067798964	0.307657737	3.470736588	0.000519033	0.000953829
BRINP2	10.42108286	1.075541609	0.309928566	3.470288734	0.000519899	0.000955269
AC110760.1	2.788274817	1.78579295	0.514694077	3.469620169	0.000521195	0.000957549
PSMA6P2	2.378014589	1.08104429	0.311589206	3.469453588	0.000521518	0.000958041
AC005899.5	4.754975835	1.012047618	0.291809191	3.468182808	0.000523991	0.000962227
SRARP	8.485624126	1.480975568	0.427133878	3.467239767	0.000525833	0.000965242
LINC02027	1.334568353	2.062179765	0.594826735	3.4668579	0.00052658	0.000966523
AC020913.3	3.94814581	1.060375688	0.305896815	3.466448928	0.000527382	0.000967944
AC110769.3	2.622279985	1.914562396	0.552476177	3.465420732	0.000529403	0.000971447
KCNJ13	4.724688358	1.246368684	0.359662137	3.465387526	0.000529468	0.000971516
MTND4P15	3.459332669	1.393612045	0.402226786	3.464742015	0.00053074	0.000973645
RN7SL16P	2.135251854	2.351769541	0.678796494	3.464616509	0.000530988	0.000973996
CYCSP38	2.339554201	1.805912862	0.521283691	3.464357115	0.0005315	0.000974731
AC008534.1	3.073407019	2.233862291	0.644865628	3.464074058	0.00053206	0.000975705
AL512637.1	2.493575107	1.370002905	0.395577245	3.463300591	0.000533592	0.000978308
GOLGA8UP	1.146209833	1.10244553	0.318365776	3.46282677	0.000534532	0.000979929
OR1Q1	1.106152665	1.691819096	0.488640199	3.462300276	0.000535579	0.000981641
NTAN1P3	1.253285784	1.765570917	0.509993792	3.461945899	0.000536285	0.000982883
AC073530.1	1.89302031	3.084500608	0.891028173	3.461731854	0.000536712	0.000983613
AC009229.2	2.735538722	1.124502474	0.324853097	3.461572275	0.00053703	0.000984041
RPL35AP23	1.639265544	2.607916735	0.753407625	3.461495013	0.000537184	0.000984271
MYO3A	40.69503777	1.109708007	0.32058879	3.461468524	0.000537237	0.000984316
AC112187.1	1.706232284	1.045871854	0.302265101	3.460114481	0.000539946	0.000988966
LINC02697	1.321253538	2.09925718	0.606764697	3.459754978	0.000540667	0.000990236
AC091965.5	2.899316295	1.118755317	0.32337051	3.459670202	0.000540837	0.000990495
PHEX-AS1	5.051435562	1.679669143	0.486071495	3.455600998	0.000549067	0.001005144
CTCFL	7.053865968	1.526156124	0.441703823	3.455157154	0.000549972	0.001006694
MTCO1P28	6.158279167	1.10025398	0.318552375	3.453918622	0.000552504	0.001011009
SETP10	2.504741899	2.321031349	0.672030065	3.453761179	0.000552827	0.001011547
AC025575.1	1.117824373	2.116993948	0.612978058	3.45362109	0.000553114	0.001011966
AC105129.3	3.052797695	1.504274179	0.435679581	3.45270755	0.00055499	0.001015292
RN7SL803P	1.327424246	1.834003505	0.531470334	3.45081068	0.000558905	0.001022293
AC134349.1	2.762264466	1.664783413	0.482447354	3.450704824	0.000559125	0.00102264
TRAJ17	1.283228172	1.861746616	0.539578108	3.450374634	0.000559809	0.001023838
AC034154.1	1.178017886	1.888644686	0.547469843	3.449769352	0.000561066	0.001025974
AL121990.1	1.143136598	1.179856587	0.342021495	3.449656243	0.000561301	0.001026296
CTNNA2	12.01656068	1.239971012	0.359601724	3.448178714	0.00056438	0.001031493
SNORD121A	1.232136492	1.49726643	0.434385413	3.44686167	0.000567139	0.001036316
RPL26P35	3.409749184	1.445861919	0.419570405	3.446053157	0.000568838	0.001039203
RN7SL735P	2.61465345	2.956705575	0.858407231	3.444408979	0.000572309	0.001045105
AP000302.1	1.716512942	1.090842304	0.316712243	3.44426945	0.000572605	0.001045535
MTCO1P11	5.477742231	1.107313541	0.321666697	3.442425193	0.000576523	0.001052303
HSPE1P26	2.337310582	1.697530914	0.493229866	3.441662869	0.00057815	0.001054995
ERHP1	1.466859473	1.082221468	0.314562643	3.440400477	0.000580854	0.001059762
CYMP-AS1	3.466974835	1.715925589	0.498765945	3.440342319	0.000580979	0.001059934
HNRNPMP1	3.808553651	1.743868595	0.506898871	3.440269241	0.000581136	0.001060165
HS3ST5	92.20931905	1.113973187	0.323889992	3.439356612	0.000583099	0.001063578
AL033381.2	1.166664383	1.481696927	0.430822001	3.439232267	0.000583366	0.001064011
AC019072.1	3.16606487	1.712662567	0.498075261	3.438561802	0.000584813	0.001066537
HS6ST3	35.68471506	1.096286226	0.318847217	3.438280679	0.000585421	0.001067589
AL928970.1	1.473426156	1.182953454	0.344115765	3.437661314	0.000586761	0.001069922
AC007435.2	3.137742825	1.145731028	0.333289988	3.437640098	0.000586807	0.00106995
AC063926.1	1.430882784	2.385135384	0.694011828	3.436735926	0.000588769	0.001073471
AC019257.2	1.537384133	1.361891169	0.396349515	3.43608638	0.000590183	0.001075879
MIR3680-1	1.567532879	1.475580688	0.429530831	3.43533125	0.00059183	0.001078768
OR7E161P	0.984980227	1.706878448	0.496928946	3.434854144	0.000592873	0.001080556
AP000487.2	3.011307829	1.250168758	0.364215903	3.432493606	0.000598058	0.001089606
HOXB1	3.349330841	1.637092821	0.47719252	3.430675782	0.00060208	0.001096589
KRT16P1	76.77649639	1.093502134	0.318789108	3.430174082	0.000603194	0.001098158
RN7SL220P	2.058822923	1.887011665	0.550123862	3.430157819	0.00060323	0.001098167
AL359693.1	2.026558626	2.305153672	0.672068386	3.429939155	0.000603717	0.001098822
AL445487.1	1.80710471	1.305112016	0.380570338	3.42935822	0.00060501	0.001101004
RPS29P22	1.439112664	2.207769539	0.644033262	3.428036517	0.000607964	0.001105973
AC013724.1	0.98998207	2.067748024	0.603288344	3.427462251	0.000609251	0.001107909
ALX4	9.87347285	1.113806549	0.324980719	3.427300402	0.000609614	0.001108511
IGKV2OR2-7	1.180502425	1.480784786	0.432082207	3.427090405	0.000610086	0.001109253
RPL10L	2.736920395	1.310006349	0.382265967	3.426949988	0.000610401	0.001109769
PSMC1P10	1.394844679	1.372681487	0.400666789	3.425992683	0.000612557	0.001113513
AL513475.2	2.331675057	2.676144348	0.781226352	3.425568457	0.000613514	0.001115136
MIR6812	1.003387355	1.096904114	0.320219338	3.425477425	0.00061372	0.001115452
SMYD3-IT1	2.74819415	1.824851849	0.532767891	3.425228657	0.000614282	0.001116299
CCDC92B	1.355829436	2.108100464	0.615663096	3.424113736	0.000616808	0.001120596
AF121897.1	1.104156898	1.750717176	0.51132264	3.4238992	0.000617295	0.001121422
POU3F3	3.33491633	1.906517688	0.556888315	3.423518928	0.000618159	0.001122867
BTF3P2	1.586631717	1.040581968	0.303952088	3.423506559	0.000618188	0.001122867
TECTB	1.423866461	1.716683798	0.501450362	3.423437151	0.000618345	0.001123096
FAM9C	3.894049309	1.4530246	0.424517291	3.422768942	0.000619867	0.001125683
AC092916.2	1.10538584	1.251538917	0.365751481	3.421828711	0.000622015	0.001129406
PLCE1-AS1	4.289818286	1.093703856	0.319644586	3.421624843	0.000622481	0.001130194
AC091931.1	0.959430904	2.164539102	0.632629482	3.421495777	0.000622777	0.001130672
TMEM97P1	1.009982434	1.104215011	0.322753305	3.421235329	0.000623374	0.001131637
GALNTL5	0.910362736	1.839496577	0.537717603	3.42093427	0.000624064	0.001132831
AL021939.1	1.060588096	1.070556052	0.312948554	3.420869147	0.000624214	0.001133043
AC022778.1	2.811515161	2.837067664	0.829571949	3.419917546	0.000626401	0.001136777
AL391097.2	1.601795589	1.85406654	0.542159969	3.419777643	0.000626723	0.001137243
LDHAL6FP	1.648417093	1.115993596	0.326401385	3.41908352	0.000628324	0.00113991
AC020728.1	2.516078421	2.073041055	0.606799288	3.416353803	0.000634657	0.001150919
ZMYND19P1	3.618470214	1.106984487	0.324055478	3.416033865	0.000635403	0.001152151
DIRAS2	26.64400891	1.061955145	0.310876753	3.416000499	0.000635481	0.001152232
AC010636.1	1.617983442	1.710272676	0.500695761	3.415792199	0.000635968	0.001153054
AC007207.1	1.005796796	1.336008009	0.391150751	3.415583394	0.000636455	0.001153878
LINC01693	1.250534834	1.603378659	0.469454511	3.415407932	0.000636866	0.001154562
AC016735.1	3.280333077	1.631334883	0.477720377	3.41483211	0.000638213	0.001156945
BRINP1	382.8606503	1.230174409	0.360354745	3.413787181	0.000640666	0.001161088
LINC01744	1.027312928	1.999589707	0.585802512	3.413419481	0.000641531	0.001162535
RNU6-107P	2.624883828	2.224392437	0.651813954	3.412618619	0.000643419	0.001165835
EIF2S2P5	2.152453409	2.321603419	0.680306122	3.4125864	0.000643495	0.001165912
AC092127.1	5.08576711	1.400656913	0.410463404	3.412379522	0.000643984	0.001166736
MFSD1P1	4.453192578	1.310344175	0.384139964	3.411111306	0.000646987	0.001171749
CCT5P2	1.694390398	1.077184936	0.315911053	3.409772862	0.00065017	0.001177269
AC087311.1	1.002742059	1.269590678	0.372375957	3.409432463	0.000650982	0.001178555
LINC02732	4.902786172	1.219916298	0.357852195	3.408994873	0.000652027	0.001180386
AC006023.1	1.87887085	1.990073842	0.583890417	3.408300229	0.000653689	0.001183148
AP001605.1	1.411543689	1.35503902	0.397607971	3.407977503	0.000654463	0.001184487
AC132068.1	1.634046783	1.805178704	0.529835899	3.407052462	0.000656685	0.001188323
AL022400.1	2.094499214	2.06723289	0.606766431	3.406966477	0.000656892	0.001188636
AC022483.1	1.12663976	1.110767818	0.326035709	3.406890065	0.000657076	0.001188906
AC132219.1	2.103095223	1.162167339	0.3412525	3.405593627	0.000660204	0.001194131
AL731568.1	5.373046146	1.093119221	0.321112207	3.404165891	0.000663664	0.001200203
YWHAQP5	3.170201052	1.775690071	0.521639814	3.404053955	0.000663936	0.001200632
AC022080.3	1.459675496	2.269693145	0.666887063	3.403414566	0.000665492	0.001203321
AC011411.1	4.41285255	1.110232656	0.326254346	3.402966639	0.000666584	0.001205107
AC117383.1	2.184634213	1.159837127	0.340913292	3.40214698	0.000668587	0.001208476
AL162574.2	2.835365012	1.604197412	0.471651906	3.401231696	0.000670829	0.001212152
MIR3192	1.64871097	1.054124483	0.310045471	3.399902863	0.000674098	0.001217804
GOLGA5P1	2.254056642	1.571441313	0.462248806	3.399557319	0.00067495	0.001219218
AC087749.2	3.046867192	1.696954976	0.499276802	3.398825997	0.000676758	0.001222228
RPS15AP6	5.217464775	1.269444081	0.373606515	3.397810339	0.000679275	0.00122652
AC087612.1	1.534398516	1.85272913	0.545286606	3.397716194	0.000679509	0.001226878
AC090519.2	3.686361777	1.360938495	0.400693056	3.39646139	0.000682632	0.001232069
DPYD-AS2	2.319423391	1.97257611	0.580877168	3.395857537	0.00068414	0.001234406
ATP5PBP1	1.935509347	2.187834864	0.644334505	3.395495426	0.000685045	0.001235911
AL049779.2	1.669138194	1.299888449	0.382878771	3.395039233	0.000686188	0.001237908
SERPINB13	13.16061074	1.616348104	0.476240706	3.393973012	0.000688865	0.00124248
AC126323.4	0.895195805	1.932911713	0.569841165	3.392018392	0.000693798	0.001251118
RNU6-759P	2.266582393	1.607616191	0.474026598	3.391405034	0.000695353	0.001253661
NDUFA9P1	4.75668572	1.053297085	0.310580425	3.391382711	0.000695409	0.001253699
MAGEB6	1.207436135	2.418207696	0.713152486	3.390870455	0.00069671	0.001255914
IGHV1OR16-2	0.939035514	1.58098685	0.466313228	3.390396745	0.000697915	0.001257956
AL158801.3	3.118078506	1.792365091	0.528825961	3.389328859	0.000700639	0.001262669
OR5G3	3.664881869	1.166010762	0.344046749	3.389105596	0.00070121	0.001263632
AL158151.2	0.937221925	1.116056194	0.32941097	3.388035905	0.00070395	0.001268045
AC092375.1	1.585970171	1.448575544	0.427644171	3.387338449	0.000705743	0.001270878
AL592528.1	1.325301548	1.720459522	0.507916719	3.387286652	0.000705876	0.001271052
AL136456.1	1.583466645	1.285676717	0.379670556	3.386295555	0.00070843	0.001275388
BRD7P4	5.22643397	1.136079342	0.335570535	3.385515778	0.000710446	0.001278752
AC008033.1	1.229089084	1.057592249	0.312399411	3.385384907	0.000710785	0.001279295
MIR3657	1.784285696	1.300202834	0.384186978	3.38429699	0.000713608	0.00128411
AC006206.1	0.903343481	1.967826404	0.581465386	3.384253737	0.00071372	0.001284246
RN7SL825P	1.678595759	1.496247792	0.442132002	3.384165328	0.00071395	0.001284593
AC092332.1	1.616097731	2.479043941	0.732760198	3.383158566	0.000716572	0.001289111
AC118555.1	3.052148168	1.703858162	0.503728531	3.382492867	0.000718311	0.001292039
AC003989.1	2.908052181	3.16776314	0.936743069	3.381677692	0.000720446	0.001295611
AL160408.4	1.105848877	2.275095789	0.673316437	3.378939924	0.000727659	0.001307973
AC010333.2	2.472725525	1.131331705	0.334835504	3.378768651	0.000728113	0.001308652
RPS3AP2	1.188547738	1.138781286	0.337133113	3.377838732	0.000730579	0.001312679
RNU6ATAC27P	1.397641454	1.145645701	0.339315997	3.376338605	0.000734575	0.001319215
ITPKB-AS1	2.19029232	2.029544649	0.60137888	3.374818631	0.000738644	0.001325935
RN7SL751P	1.942559075	1.549401522	0.459259731	3.373693394	0.000741669	0.001330885
AC068647.2	5.164243212	1.644310854	0.487482984	3.373063079	0.000743369	0.001333729
AC092431.2	3.134282322	1.090118066	0.323231074	3.3725658	0.000744713	0.001336002
SPANXC	2.253530131	3.402981215	1.009362704	3.371415648	0.000747829	0.001341178
LINC00440	1.445006508	2.344083761	0.695308292	3.371286934	0.000748179	0.001341735
MIR5188	1.122316431	1.281541004	0.380138137	3.371250815	0.000748277	0.001341842
AC005609.5	1.719839141	1.318209989	0.39110748	3.370454562	0.000750443	0.001345587
SMCO1	1.065136923	1.140037145	0.33832403	3.369660576	0.000752608	0.00134933
AC023300.3	2.49276699	1.23386119	0.366269422	3.368725632	0.000755166	0.001353755
AC067931.2	4.224236306	1.449777241	0.430414133	3.368330939	0.000756248	0.001355576
MIR4500HG	6.921601169	1.136637149	0.337557931	3.367235794	0.000759257	0.00136062
GLYATL3	1.702392355	2.682694615	0.797147314	3.365368695	0.000764414	0.001369226
AC131902.2	2.29356715	1.713745703	0.509286709	3.364991999	0.000765459	0.001370814
MTCO1P31	1.680172706	1.248863595	0.371299345	3.363495285	0.000769622	0.001378198
RNU4-38P	1.281352798	1.830283522	0.544198255	3.363266064	0.000770261	0.001379272
RPS6P8	1.294164033	1.267620405	0.376945867	3.362871211	0.000771363	0.001380891
RNU6-795P	1.892646327	1.969068521	0.585539423	3.36282826	0.000771483	0.001380969
AC016251.1	1.869016018	2.283211368	0.679105824	3.362084797	0.000773564	0.001384402
AC021766.1	2.155020395	2.879884844	0.856857649	3.360983996	0.000776653	0.001389502
AL157384.1	3.177273542	1.192330918	0.354765377	3.360899891	0.00077689	0.001389853
MARK3P1	1.856068328	2.491813985	0.741424683	3.360845739	0.000777042	0.001390054
AC084024.2	2.040388732	1.796509915	0.534543993	3.360827061	0.000777095	0.001390077
ALLC	1.604775066	1.846812508	0.549623154	3.360143208	0.000779021	0.001393307
AC074389.2	1.593574049	2.24778696	0.668958566	3.360128825	0.000779061	0.001393308
NDST4	3.08534006	2.033503995	0.605470393	3.358552324	0.000783519	0.001400704
AL162431.3	3.688768841	1.134389276	0.337821216	3.357957468	0.000785207	0.001403505
AL353747.1	0.92598506	2.136475564	0.636473872	3.356737264	0.00078868	0.001409568
FP671120.6	1.531005671	1.694128846	0.504932821	3.355156912	0.0007932	0.001417063
AC004386.7	3.017611261	1.540486701	0.459210842	3.354639218	0.000794686	0.001419498
DPRXP1	1.734535169	2.797095807	0.83412632	3.353323999	0.000798472	0.001426042
AP003086.2	2.170533407	2.382535092	0.710825575	3.351785834	0.000802921	0.001433546
CSTP1	7.29962065	1.204691928	0.359457988	3.351412318	0.000804005	0.00143526
LINC01391	0.893132409	1.737528815	0.518584865	3.350519718	0.000806601	0.001439598
ATP8A2P2	4.937140809	1.357863764	0.405376341	3.34963743	0.000809174	0.001443746
AC147651.2	1.669853584	1.298666921	0.387993737	3.347133721	0.000816518	0.001456177
AC069366.2	2.134916454	2.005347954	0.599206576	3.346672139	0.000817879	0.001458454
SLC7A3	5.173087643	1.210743139	0.3618003	3.346440396	0.000818563	0.001459524
TNPO1P1	5.251422507	1.14742276	0.34291901	3.34604594	0.000819728	0.001461527
AP001476.1	2.870867823	1.269642897	0.379699487	3.343809887	0.000826363	0.001472677
SPATA31E1	1.780398949	1.596208101	0.477395392	3.343576685	0.000827058	0.00147384
AC104164.2	1.413234397	2.542641283	0.76048489	3.34344747	0.000827444	0.001474376
SNORD71	1.990620848	1.99134467	0.595656003	3.343111899	0.000828445	0.001476084
RIPPLY2	5.242053727	2.033687445	0.608375228	3.342817639	0.000829324	0.001477574
C8A	22.06316623	1.275193045	0.381558069	3.342068081	0.000831567	0.001481343
USP12-AS1	2.525047692	2.77902431	0.831546874	3.341993574	0.00083179	0.001481664
AC091812.3	2.047844958	1.369675763	0.409970595	3.340912199	0.000835036	0.001487066
AC116362.1	1.127355862	1.515699321	0.45374592	3.340414215	0.000836535	0.001489659
AC055876.1	1.155025672	1.974133062	0.591211555	3.339131392	0.000840408	0.001496326
ZNF98	11.87129418	1.350495657	0.404472716	3.338904216	0.000841096	0.001497473
AL139120.1	2.039565432	2.735344726	0.819339278	3.338476258	0.000842392	0.001499705
FXYD4	112.1634529	1.20675287	0.36149253	3.338251199	0.000843075	0.001500844
AC023968.2	0.971396116	1.1197462	0.335600614	3.336543961	0.00084827	0.00150986
AC104332.1	2.593033893	2.513562483	0.753532028	3.335707559	0.000850826	0.001513867
AC007954.1	1.78947766	2.105492583	0.631561855	3.33378681	0.000856723	0.001523345
LINC02167	0.764693378	1.831531441	0.549475702	3.333234633	0.000858425	0.001526226
RARRES2P1	2.239811688	1.233653344	0.370107156	3.333232885	0.000858431	0.001526226
TAS2R30	3.08223225	1.502048419	0.450655544	3.333029936	0.000859057	0.001527183
AL138963.1	5.771491712	1.094570761	0.328536663	3.331654834	0.000863313	0.001534513
AC093063.1	2.494527766	1.235053247	0.370932755	3.329587995	0.000869746	0.001545395
AC009102.2	1.934574608	1.086823021	0.326418142	3.329542325	0.000869888	0.001545569
LINC00485	1.288122441	1.894837628	0.569135981	3.329323202	0.000870573	0.001546707
CYCSP4	1.706793196	2.507309545	0.753246432	3.32867099	0.000872614	0.001550175
MYH4	2.617032788	1.455693493	0.437371386	3.328277843	0.000873847	0.001552126
ZNF849P	1.777238956	1.462166848	0.439674837	3.325564088	0.000882398	0.001566835
AC022274.1	1.14658489	1.556780079	0.468349491	3.323970902	0.000887455	0.001575411
AC079594.1	2.234943655	2.132468843	0.641639637	3.323468068	0.000889056	0.001578093
AC130895.1	2.454574986	2.327357766	0.700322957	3.323263562	0.000889708	0.001579089
MIR624	1.701546112	2.45158275	0.737977486	3.322029192	0.000893653	0.001585754
CYP4F8	1.172189783	1.625962682	0.489450398	3.322017283	0.000893692	0.001585754
LINC00111	1.698670795	1.060579603	0.319336767	3.321194774	0.00089633	0.00159011
PCCA-AS1	4.97570717	1.206911521	0.363494539	3.320301661	0.000899202	0.001594962
SPINK8	1.191424261	1.635768702	0.492679739	3.320146073	0.000899704	0.001595689
VN1R110P	1.010973641	1.573606825	0.474100962	3.319138648	0.000902956	0.001601212
LINC02533	2.079088245	1.465659378	0.441598945	3.318982968	0.000903459	0.001602023
AC093248.1	1.550411652	1.28044311	0.385864994	3.318370753	0.000905442	0.001605142
AL022329.2	2.707230437	2.243047485	0.675948874	3.318368552	0.000905449	0.001605142
RN7SL57P	2.303230533	3.078223231	0.927750496	3.317942966	0.00090683	0.001607508
TRAJ39	1.298852183	1.697958107	0.5117806	3.317746137	0.000907469	0.001608477
FYTTD1P1	1.043969434	1.711875201	0.516056124	3.317226792	0.000909158	0.001611388
AL137077.1	2.629142242	1.589631555	0.479343726	3.316266531	0.000912288	0.001616441
AC093903.1	4.248928512	2.13918631	0.645094418	3.316082502	0.000912889	0.001617341
ATP5MC2P3	3.521372632	1.413996128	0.426577855	3.314743394	0.000917273	0.001624611
AL162253.1	1.833692021	1.630865162	0.492068577	3.314304631	0.000918714	0.00162708
OR7E158P	1.213751894	1.656569091	0.499996715	3.313159948	0.000922482	0.001633338
AP000997.3	1.092167704	1.800396425	0.543479875	3.312719581	0.000923936	0.001635828
AC007620.3	3.594423544	1.168956883	0.352878328	3.312634388	0.000924217	0.001636243
AL356776.1	2.512770892	2.286542377	0.690278108	3.312494415	0.00092468	0.001636979
NDUFB4P2	2.303593518	2.72506072	0.822793162	3.311963258	0.000926437	0.001640006
RPL30P14	2.046745838	1.201273829	0.362816436	3.310968605	0.000929736	0.001645428
MAPK6P3	4.497239739	1.240489502	0.374891636	3.308928188	0.000936539	0.001657213
AC025576.2	1.424881185	1.741284073	0.526546577	3.306989634	0.000943044	0.001667875
LINC02765	4.387462511	1.146410336	0.346691633	3.306714747	0.00094397	0.001669343
AC245884.4	1.28414834	1.102086045	0.333294163	3.306646707	0.000944199	0.001669663
AC064852.1	1.838712366	2.418385545	0.731484578	3.306133332	0.000945931	0.00167247
ZSCAN4	20.19122134	1.071591548	0.324147949	3.305871753	0.000946814	0.001673947
NDUFA3P2	2.088406055	1.994599013	0.60346493	3.305244287	0.000948937	0.001677614
SPATA8	1.14984094	1.254838037	0.38002941	3.301949805	0.000960153	0.001696321
AC022034.3	2.608356156	1.453555906	0.440338002	3.301000367	0.000963408	0.001701813
AC013429.2	1.692392931	1.821759219	0.552064828	3.299900892	0.00096719	0.00170806
RPL26P9	2.056004138	2.736639656	0.829317155	3.299871033	0.000967293	0.001708155
AC016168.1	1.142626769	1.684091708	0.510369931	3.299747116	0.00096772	0.001708822
AC010632.2	3.790137858	1.103966571	0.334584705	3.299512963	0.000968528	0.001710075
AC104435.2	1.907955795	1.40937368	0.427434009	3.297289519	0.000976228	0.001722971
TPT1P13	0.922958219	1.353291455	0.410483077	3.296826421	0.000977839	0.001725639
AP000654.1	2.744951248	1.698105848	0.51512816	3.296472568	0.000979072	0.001727727
AC009159.2	2.471263767	1.153050701	0.349816261	3.296160953	0.000980158	0.001729469
RN7SL698P	1.956864335	1.968105597	0.597196469	3.295574736	0.000982206	0.001732817
AP002358.1	15.85429366	1.169195849	0.354784754	3.295507593	0.00098244	0.001733144
LINC02303	2.229807462	2.378436426	0.722006293	3.294204566	0.000987006	0.001740845
GAL3ST3	2.697734574	1.444578597	0.438610386	3.293534863	0.000989361	0.001744643
RPS27AP3	1.568642262	1.333179257	0.404816341	3.293294078	0.000990208	0.00174605
ELK2BP	1.245233955	2.193634585	0.666388443	3.291825673	0.000995393	0.001754569
WFDC11	1.973316985	1.455433767	0.442205153	3.291308921	0.000997223	0.001757528
MIR548O	1.393688642	1.548041033	0.470360046	3.291183096	0.00099767	0.001758225
AL158212.4	3.616918253	1.30457914	0.396508169	3.290169644	0.00100127	0.001764034
CHCHD4P5	2.591983578	3.097272192	0.941744747	3.288865906	0.001005919	0.001771866
MIR196A1	1.01682698	2.112717681	0.642396505	3.288806314	0.001006132	0.001772151
ARSEP1	15.09353754	1.070314454	0.325455392	3.288667144	0.00100663	0.001772848
LINC02825	1.065828088	1.943114516	0.59105403	3.287541267	0.001010664	0.001779411
RPL37P18	2.591081341	2.747807205	0.83620054	3.286062462	0.001015985	0.001788055
MTND1P32	1.976360033	2.745385895	0.835653863	3.285314669	0.001018685	0.001792173
AC006483.2	1.541294626	1.175817943	0.358068603	3.283778399	0.001024254	0.001801241
KRT8P22	1.660230097	1.002052284	0.305165288	3.283637834	0.001024765	0.001802048
RPSAP39	1.689695	1.025153679	0.31226235	3.282988422	0.001027129	0.001806022
IGF2-AS	3.660784615	1.30033995	0.396182407	3.282174896	0.001030097	0.001810783
AC098869.1	2.227710336	2.338612841	0.712607355	3.281769162	0.00103158	0.001813207
AL512631.1	4.477237086	1.008868138	0.307503432	3.280835378	0.001035001	0.00181876
AC090971.4	3.863711475	1.598965183	0.487514266	3.279832599	0.001038687	0.001824868
AC010894.4	2.454715137	1.199734315	0.365850308	3.279303831	0.001040635	0.001828106
ANKRD62P1	1.627143624	1.930090529	0.588742941	3.278324706	0.001044252	0.001834089
RPS27AP7	4.101813054	1.680753777	0.51291347	3.276875876	0.001049625	0.001842967
AC009884.2	1.624921166	2.416662069	0.737698519	3.275948111	0.001053079	0.001848657
AC007601.2	1.805654975	2.313801313	0.706302778	3.275934041	0.001053132	0.001848657
LYPD9P	4.96313744	2.140138472	0.65333582	3.275709684	0.001053968	0.001849939
EIF4BP8	1.72661594	1.053466203	0.321855792	3.273100029	0.001063748	0.00186654
AP000265.1	1.731289564	1.032452521	0.315442676	3.273027399	0.001064022	0.001866925
AC040963.1	1.417967635	2.381634966	0.728287726	3.270184132	0.001074775	0.001884746
TRIM29	1827.656382	1.035188012	0.316576881	3.26994191	0.001075696	0.001886076
AC020910.7	3.856331928	1.187785372	0.363349576	3.268987917	0.001079329	0.00189216
TUBB8P11	7.945122437	1.346134433	0.411862118	3.268410409	0.001081534	0.001895834
RN7SL801P	2.304930313	3.275471975	1.00235194	3.267786336	0.001083922	0.001899732
ANKRD20A8P	1.742596978	1.568586911	0.480017617	3.267769467	0.001083986	0.001899749
AC008700.1	1.569188363	2.214664831	0.677780457	3.267525358	0.001084921	0.001901197
AC118282.1	0.902065262	1.56437941	0.478828666	3.267096396	0.001086567	0.001903888
KCTD9P5	2.085574115	2.723589683	0.833656363	3.267041197	0.001086779	0.001904163
ADAM6	1.961966566	3.200999085	0.97983381	3.266879601	0.001087399	0.001905059
HNRNPA1P68	4.081234595	1.422357717	0.435505332	3.265993804	0.001090806	0.001910739
GAPDHP64	1.340942215	1.092133117	0.334402434	3.265924544	0.001091073	0.00191111
AL133372.2	1.555314086	2.561810137	0.784662154	3.264857523	0.001095192	0.001918034
AC009269.5	5.8227558	1.012984629	0.310303309	3.264498318	0.001096581	0.00192037
RNA5SP123	1.395192748	1.301949821	0.399115874	3.262084791	0.001105961	0.00193601
AL513475.1	2.749364653	3.174335819	0.973104329	3.262071417	0.001106013	0.00193601
AC018463.1	4.352357987	1.139645032	0.34946257	3.261136185	0.001109667	0.001942113
AL451139.1	2.053588835	1.010331719	0.309816913	3.261060573	0.001109963	0.001942533
HMGN2P38	2.195867867	1.493088977	0.457940601	3.260442454	0.001112385	0.00194638
AL512622.1	1.462313099	1.367243992	0.419618685	3.258301028	0.001120814	0.001959945
AC007336.3	3.2838823	1.289987464	0.395981721	3.257694471	0.001123213	0.001963843
LINC02736	1.144562036	1.511137072	0.464164364	3.25560769	0.0011315	0.001977337
RN7SL118P	3.279966781	1.236842878	0.37995872	3.255203296	0.001133112	0.001980056
AL353801.2	2.217579878	1.096875498	0.337001125	3.254812568	0.001134672	0.001982483
AL136982.3	3.609144736	1.41263831	0.4340953	3.254212404	0.001137072	0.001986377
AC009108.5	1.686519531	1.023678581	0.314675529	3.253124211	0.001141436	0.001993398
TGIF2LX	2.143171999	3.339803186	1.027271072	3.251141084	0.001149428	0.002006549
SELENOV	1.263946545	2.003303013	0.616425631	3.249869754	0.001154579	0.002014833
TLX3	1.721097499	2.4503062	0.754434133	3.247872934	0.001162712	0.002028516
AC004986.1	1.488483647	2.471957547	0.761141481	3.247697845	0.001163427	0.002029663
NPM1P43	1.204365598	1.81481875	0.558957183	3.24679386	0.001167129	0.002035916
AC104390.1	1.056042834	1.108446129	0.341408602	3.246684831	0.001167576	0.00203639
MRPS21P9	1.973924096	1.394105639	0.429403394	3.246610662	0.00116788	0.002036818
AC090559.2	2.812781717	1.435347381	0.442377458	3.244621432	0.001176069	0.002049659
RNY3P13	1.599183301	2.312857429	0.713022412	3.24373735	0.001179725	0.002055516
LINC01886	2.60113981	2.616742043	0.806946089	3.242771828	0.00118373	0.00206239
