gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AL022326.1	1.180141469	0.921748301	0.385451224	2.391348748	0.016786599	0.024308925
FDXR	776.2092409	0.260814231	0.10906657	2.391330647	0.016787427	0.024309111
AL162424.1	4.306454308	-0.43097945	0.180227988	-2.391301449	0.016788762	0.024310032
AC087241.2	1.336230233	0.774821368	0.324018687	2.391286057	0.016789466	0.024310039
NPM2	107.1548748	0.438584617	0.183467175	2.390534528	0.016823867	0.024358835
RPL31	30477.42296	0.252743045	0.105735365	2.390335966	0.016832967	0.024370995
CHST10	628.1697541	-0.301415623	0.126103886	-2.390216774	0.016838431	0.024377891
SLC25A23	3508.554974	-0.219969432	0.092043807	-2.389834145	0.016855983	0.024402285
PGAM1P5	15.45734813	-0.54714817	0.228958653	-2.389724794	0.016861002	0.024408535
AC004839.2	2.715273378	0.548383535	0.229495393	2.38951871	0.016870465	0.024421216
AC011899.1	8.707362218	-0.944822798	0.395417205	-2.389432694	0.016874415	0.024425918
TRIP12	8815.97686	0.155809037	0.065208599	2.389394034	0.016876191	0.024427472
IL21-AS1	6.835474907	0.587620707	0.245936645	2.389317406	0.016879712	0.024431551
AL365203.2	168.3628536	-0.310405332	0.129927086	-2.389073303	0.016890932	0.024446515
CHGA	59.05999576	0.920694936	0.385379278	2.389061867	0.016891458	0.024446515
MTATP6P11	1.69695837	1.45868703	0.610601909	2.388932967	0.016897385	0.024454076
RPLP1P13	1.103712733	0.954032011	0.399448852	2.388370891	0.016923253	0.024490493
ARIH2	2878.036115	-0.11271134	0.047192894	-2.388311677	0.016925981	0.02449342
RP1	77.37370905	-0.691428638	0.289570791	-2.387770653	0.016950916	0.024528483
DLG1-AS1	8.589427749	0.439262039	0.183977208	2.387589443	0.016959275	0.024539558
CHRNB3	1.615454573	0.975246799	0.408530845	2.387204813	0.01697703	0.024564226
FTH1P20	183.6182198	-0.317255556	0.132907757	-2.38703567	0.016984843	0.024574508
ERF	1867.312421	-0.205812625	0.086247378	-2.386305878	0.017018589	0.024622309
AC096915.1	1.02268015	0.762880902	0.319713588	2.386138503	0.017026337	0.024632493
HIGD2B	1.219156976	0.755753321	0.316749384	2.385966187	0.017034317	0.024643012
AL021878.2	13.25465546	0.324996993	0.136216424	2.385886992	0.017037986	0.024647293
CD2BP2	3636.418537	0.143637486	0.060204094	2.385842523	0.017040046	0.024649248
RANBP17	386.053049	0.330471616	0.138533699	2.385496227	0.017056097	0.02467144
NRAS	3785.037392	0.201661753	0.084553703	2.385013843	0.017078479	0.024702787
RPL21P136	2.641933081	0.864274972	0.362405952	2.384825545	0.017087222	0.024714405
MAP4K4	6353.139443	0.249169078	0.104501868	2.384350471	0.0171093	0.024745308
RALGAPA1	1097.514861	0.320483097	0.134467669	2.383346871	0.01715602	0.024811848
AC027271.1	7.310321337	-0.399864391	0.167836039	-2.382470375	0.017196916	0.024869958
ITGA4	979.2797973	-0.331673715	0.139217097	-2.382420842	0.017199229	0.024871647
RABL2A	384.4214396	-0.240151297	0.100801633	-2.382414742	0.017199514	0.024871647
HHLA1	0.732393323	1.194987617	0.501687367	2.381936833	0.017221851	0.024902912
NFKBID	311.6505033	-0.273889868	0.115029052	-2.381049509	0.017263392	0.024961941
AL132656.3	2.70565054	0.877986311	0.368760129	2.380914427	0.017269723	0.024970057
AC004672.2	1.527072157	1.314802948	0.552238328	2.380861453	0.017272207	0.02497261
AC002984.1	1.881631544	-0.649912831	0.272979316	-2.380813464	0.017274457	0.024974824
AC004825.2	14.1425983	-0.294564735	0.123752202	-2.380278747	0.017299546	0.025010057
HNRNPA3P2	1.783181054	-0.66132266	0.277892285	-2.379780569	0.01732295	0.025042851
EVA1C	1205.186027	-0.343548275	0.144368127	-2.379668436	0.017328222	0.02504943
AL009178.1	1.778180626	0.91648234	0.385163361	2.379463971	0.017337838	0.025062289
AC104763.2	1.141984062	1.711146758	0.719170426	2.379334156	0.017343946	0.025070075
RNU5E-10P	1.18549672	-0.578269773	0.243115642	-2.378579046	0.01737951	0.025120438
AC007950.2	4.563591366	-0.390066766	0.164004705	-2.378387659	0.017388534	0.025132437
IKBIP	1031.066166	0.223767333	0.094107387	2.377787131	0.017416877	0.025172355
CAMSAP3	1446.298906	0.259363953	0.109082406	2.37768824	0.017421548	0.025178059
COX6A1P2	49.412627	0.357212795	0.150283386	2.37692804	0.017457493	0.025228959
AC131211.1	0.875185855	2.028371233	0.853416451	2.376766035	0.017465162	0.025238992
POLR2F	8.254305237	-0.403092357	0.169606078	-2.376638626	0.017471195	0.025246661
ARHGEF4	496.1756013	-0.496691084	0.209012563	-2.376369517	0.017483944	0.025264034
TRBV30	15.51767809	0.548725331	0.230933301	2.376120417	0.017495752	0.025280046
DHRS3	4505.646945	-0.307007332	0.129208078	-2.376069185	0.017498182	0.025282505
UQCRBP1	9.601527378	0.504035409	0.212134929	2.376013283	0.017500833	0.025285285
AL117341.1	1.835555272	2.895176964	1.218530158	2.3759584	0.017503436	0.025287995
AC007448.4	6.764422759	0.446886382	0.188120399	2.375533877	0.017523584	0.025316051
IFT74	528.4002652	-0.180711795	0.076074745	-2.37545054	0.017527541	0.025320716
C6orf163	29.57527173	0.430976997	0.181444209	2.375259031	0.017536639	0.025332806
LINC02148	1.141696802	-0.749343603	0.315485373	-2.375208703	0.01753903	0.025335207
TEX9	381.9878066	0.377887793	0.159098852	2.37517612	0.017540579	0.025336391
SMIM5	219.6484192	0.434947882	0.18313534	2.375007913	0.017548574	0.025346887
IL18BP	1144.981363	-0.27458644	0.115618018	-2.374945046	0.017551563	0.025350151
CA1	23.80217622	-0.845582475	0.356069958	-2.374765001	0.017560126	0.025361465
TREML3P	32.3588837	0.629902102	0.265284917	2.374436166	0.017575775	0.025383012
RNA5SP357	0.494244477	-1.15743964	0.487486081	-2.374302948	0.017582118	0.025391118
CNNM3-DT	16.75347348	-0.26572899	0.111945237	-2.373740927	0.017608901	0.025428739
TSC22D2	2094.001547	-0.277408624	0.116867954	-2.373692815	0.017611195	0.02542943
TRIQK	2295.387087	0.226181024	0.095286828	2.373686154	0.017611513	0.02542943
AC107983.1	31.27443219	-0.327884758	0.13813323	-2.373684873	0.017611574	0.02542943
BCAP31P2	0.818911262	0.818786515	0.344973562	2.373476134	0.017621532	0.025442752
KRT17P8	2.383623616	-0.638170973	0.268894366	-2.373314776	0.017629233	0.025452813
AC012146.2	1.342626146	1.059909862	0.446625062	2.373153572	0.017636929	0.025462868
AUTS2	3003.225082	0.389098547	0.163975032	2.372913374	0.017648402	0.025478374
AC245452.2	2.312131991	-0.69516563	0.293001913	-2.372563453	0.017665129	0.025501462
RN7SL834P	19.95244384	0.428205308	0.180484926	2.37252671	0.017666886	0.025502939
C18orf32	418.4427197	-0.183489093	0.077355211	-2.372032734	0.017690523	0.025536001
FAR2P2	22.55725529	0.594606583	0.250683516	2.371941296	0.017694902	0.025541261
THSD7B	57.39675974	0.515164997	0.217201427	2.371830623	0.017700203	0.025547851
AC018413.1	27.8414702	0.356164645	0.150175702	2.371652944	0.017708716	0.025559077
CACNA1C-AS4	1.9959113	2.130127794	0.898188208	2.371582898	0.017712073	0.025562861
KRT2	2.175796399	-0.76886884	0.324227597	-2.371386172	0.017721504	0.025575411
PCDHB19P	9.124615582	0.493588184	0.208155618	2.371246031	0.017728226	0.025584049
AC020913.1	2.33847429	0.884505069	0.373036415	2.37109578	0.017735434	0.02559339
AC090229.1	14.50433907	-0.326957098	0.137908068	-2.370833727	0.017748013	0.025610479
ZNF295-AS1	15.52476666	-0.445971158	0.188111285	-2.37078365	0.017750418	0.025612886
AC108729.1	1.38629547	2.480034888	1.046256262	2.37038953	0.017769353	0.025639144
AC005391.1	1.850907814	0.625550322	0.263945366	2.369999263	0.017788121	0.025665158
SLC27A5	231.638205	0.290107489	0.122417878	2.369813089	0.01779708	0.025677019
AC092755.2	4.533896744	0.528033233	0.222820005	2.369774802	0.017798923	0.025678612
ATG12	1893.139216	0.152874489	0.064513924	2.369635584	0.017805625	0.025687216
AC004449.1	2.31357994	0.584990279	0.246879974	2.369533136	0.017810559	0.025693267
PCDHAC1	185.7091925	0.490004223	0.206807618	2.36937221	0.017818311	0.025703384
C3orf33	341.4940666	0.208245631	0.087907587	2.368915327	0.017840337	0.025734089
THEM7P	1.746904775	0.646128843	0.272759149	2.368862215	0.017842899	0.025736716
AC016949.1	24.16597533	0.541801008	0.228747034	2.368559705	0.017857498	0.025756705
TRBV7-6	9.391434554	0.538655005	0.227429065	2.368452802	0.017862659	0.02576308
RNU4-89P	1.698888585	0.733861879	0.309890264	2.368134671	0.017878027	0.025784175
AC099521.2	18.31737786	0.600951865	0.253775189	2.368048146	0.017882209	0.025789136
GOLGA8H	9.350509945	-0.348598644	0.147237997	-2.367586164	0.01790455	0.025819331
AC009336.1	11.41507661	0.596246058	0.251837288	2.367584497	0.017904631	0.025819331
AL031595.3	37.03066069	-0.456946185	0.193016596	-2.367393237	0.017913888	0.025831608
GRM1	8.696756499	-0.462500892	0.195392642	-2.36703331	0.017931319	0.025855671
TSEN2	387.3738512	0.189143627	0.079914288	2.366831175	0.017941115	0.025868722
SNORD116-4	2.848509704	-0.552638365	0.23349961	-2.366763546	0.017944393	0.025872376
TBX18-AS1	1.582875946	1.256802238	0.531071026	2.366542656	0.017955105	0.025886747
MIR324	2.044490384	0.634180906	0.267988134	2.366451443	0.01795953	0.025892053
LINC01838	1.275323056	1.335028258	0.56420165	2.366225369	0.017970501	0.025906796
AL117382.1	8.922757215	-0.68812167	0.290828314	-2.366075231	0.017977791	0.02591623
C1QTNF9	7.282614271	-0.64058604	0.270811373	-2.36543256	0.018009023	0.025960044
LYRM1	1211.305284	-0.219873639	0.092953354	-2.365419091	0.018009678	0.025960044
AL109615.1	2.405606743	0.600780252	0.253990968	2.365360695	0.018012518	0.025963062
CA14	51.50140678	0.338376129	0.143083002	2.364893966	0.018035234	0.025994726
S100A8	1769.053977	-0.605344601	0.255983738	-2.364777564	0.018040903	0.026001819
RNF139	2211.843585	0.201151615	0.085070607	2.364525445	0.018053187	0.02601794
SLC39A3	822.717912	0.185364421	0.078394192	2.364517281	0.018053585	0.02601794
DMAC1	1289.029305	-0.238650455	0.100931954	-2.364468799	0.018055948	0.026020068
MIR4482	3.31297244	0.608477908	0.257343693	2.364456267	0.018056559	0.026020068
NECTIN3	800.0847609	-0.441071235	0.186543843	-2.364437372	0.01805748	0.026020317
COX7A2	4259.693816	0.260725235	0.110271042	2.364403472	0.018059133	0.02602162
AC060766.5	18.05583365	-0.302648309	0.128016432	-2.364136413	0.018072157	0.026039307
HSPA13	2208.414174	0.22933011	0.097005854	2.364085256	0.018074653	0.026041823
TEX13B	0.637704532	1.401937824	0.593028022	2.364033017	0.018077201	0.026044416
MDM1	534.1597503	0.21424836	0.090632456	2.363925334	0.018082457	0.026050515
C3orf80	105.1651022	0.350188293	0.148139087	2.36391556	0.018082934	0.026050515
OR9A4	0.935761188	1.363613981	0.576854553	2.363878338	0.01808475	0.026052053
ANKRD20A7P	4.017055341	-0.999593846	0.422867247	-2.363847882	0.018086237	0.026053115
CYP26C1	4.988192254	0.620017913	0.262323186	2.363565048	0.018100049	0.02607193
OR2C1	1.803119473	-0.533022189	0.225535737	-2.363360218	0.018110057	0.026085266
AC068134.3	18.98610047	0.309656478	0.131028475	2.363276207	0.018114163	0.026090099
SHISA9	11.88164861	0.992275247	0.41990628	2.36308742	0.018123394	0.026102313
PTPRE	3162.099394	-0.270136591	0.114321348	-2.362958416	0.018129704	0.026110319
AC004771.5	6.618363437	0.404238139	0.171076436	2.362909523	0.018132096	0.026112682
EIF3C	358.0754383	0.213878776	0.090516277	2.3628764	0.018133716	0.026113934
GLUD2	96.23465201	0.343840837	0.145542644	2.362474849	0.018153373	0.026141158
TCTN3	2555.062313	0.151965145	0.064325948	2.362423712	0.018155878	0.026143682
RNF138P1	4.015972379	0.758317275	0.320996017	2.362388423	0.018157606	0.026145088
AL606534.2	1.596012308	2.586359349	1.094942578	2.362095878	0.018171942	0.026164646
AC107398.3	5.102378024	0.787647458	0.333494579	2.361799883	0.018186456	0.02618446
HLA-B	109335.2982	-0.299638982	0.126879771	-2.361597765	0.018196373	0.026197653
TMEM41B	3030.451118	-0.185161405	0.078407757	-2.361518966	0.018200241	0.026202136
STXBP1	3845.480437	-0.321268789	0.136056516	-2.361289261	0.018211519	0.026217287
EGFEM1P	11.69627019	-0.698970725	0.29603166	-2.361135042	0.018219095	0.026227107
AF001548.2	91.48537136	0.322529564	0.136609182	2.360965499	0.018227426	0.026238014
AL392183.1	1.785012077	0.857566611	0.363295738	2.360519325	0.018249367	0.02626851
AC011306.1	5.599204159	-0.561365263	0.237833217	-2.36033162	0.018258605	0.026280718
SPATA12	32.06928968	0.364957	0.154653875	2.359830936	0.018283265	0.026315124
RN7SL68P	1.995062303	1.069430344	0.453186787	2.359800364	0.018284772	0.026316203
ESX1	1.122414178	2.290956952	0.970951758	2.359496168	0.01829977	0.026335906
AL590068.1	1.951884299	0.737236597	0.31245565	2.359491968	0.018299977	0.026335906
AC017071.1	12.9585007	0.547517401	0.232053341	2.359446318	0.018302229	0.026338056
ADCY10P1	144.184608	0.344666498	0.146083075	2.359386936	0.018305158	0.026341181
AL136418.1	23.21767987	0.55853113	0.236745841	2.359201441	0.018314311	0.026353261
AL162726.3	0.910085967	0.869567212	0.368625911	2.358942183	0.018327111	0.026370588
BNIP3P6	1.336696036	2.643343009	1.120781276	2.358482484	0.018349826	0.026402179
CEP295NL	10.01172865	0.462301038	0.196020262	2.358434957	0.018352176	0.026404467
ANKRD30B	1.345755547	1.13906842	0.482999482	2.35832224	0.01835775	0.026411394
SEPSECS-AS1	88.81964311	-0.272343971	0.11548296	-2.358304392	0.018358632	0.02641157
ZSWIM5P2	3.104600034	0.734814598	0.311638078	2.357910188	0.018378139	0.026438539
AC069148.1	5.244412695	-0.457920473	0.194213461	-2.357820467	0.018382581	0.026443835
AL589863.1	2.314560126	2.55243889	1.08261953	2.357650881	0.01839098	0.026454823
FAM227B	146.3612032	-0.228239514	0.096810367	-2.357593732	0.018393811	0.02645729
LINC01606	6.344428679	1.141119876	0.484020564	2.357585525	0.018394218	0.02645729
SLC9A6	1200.292678	-0.170103945	0.072152609	-2.357557789	0.018395592	0.026458172
Z74021.1	27.56936216	0.378029674	0.160356646	2.357430661	0.018401892	0.026466138
TPM1	7552.759705	0.258759118	0.109769673	2.357291509	0.018408789	0.026474963
PCDHA3	45.54898137	-0.479309204	0.203332887	-2.357263555	0.018410175	0.026475861
AL139042.1	1.689145276	1.986806942	0.842869348	2.35719444	0.018413602	0.026479694
RABL6	4663.522386	0.179387541	0.076108185	2.357007213	0.018422889	0.026491953
PPIEL	27.63852216	0.411770239	0.174710161	2.356876308	0.018429384	0.026500197
AC004477.3	16.49751975	0.276420729	0.117294698	2.356634469	0.01844139	0.026516363
SIVA1	2626.630335	0.245425607	0.10415279	2.35639973	0.018453049	0.026531326
AL445523.1	2.061990213	3.118116935	1.323257762	2.356394215	0.018453323	0.026531326
AC092608.1	1.608233799	2.338574018	0.992725323	2.355711056	0.018487292	0.026579066
EEF1GP4	1.043192518	0.814922869	0.34594864	2.355618074	0.018491919	0.026584619
BEST2	1.619888566	0.82191449	0.348992393	2.355107179	0.018517364	0.026620099
UGT2B7	46.99656294	0.78524946	0.333426599	2.355089431	0.018518248	0.026620269
GABBR1	1060.368021	0.357059224	0.151629084	2.354820163	0.018531672	0.026638207
AC007998.5	1.472796423	-0.670189416	0.28460465	-2.354808381	0.018532259	0.026638207
MIB1	3035.116923	0.212329268	0.090177168	2.354579021	0.0185437	0.02665355
SNX13	2647.176379	0.231657145	0.098395529	2.354346247	0.018555318	0.026669146
RGPD1	2.847766411	0.703784075	0.298935406	2.354301503	0.018557552	0.026671254
MIR200CHG	124.2320166	0.366881627	0.155842938	2.354175496	0.018563844	0.026679195
RIMKLA	688.124883	-0.467005452	0.198384078	-2.354047046	0.018570261	0.026686953
HMOX2	2487.88541	0.191159878	0.08120514	2.354036678	0.018570779	0.026686953
AC092471.1	2.249120809	-0.576688806	0.244981607	-2.354008582	0.018572182	0.026687511
HS3ST2	411.4311024	-0.501478092	0.213032489	-2.35399818	0.018572702	0.026687511
AC023300.2	9.75611419	-0.888047316	0.37726165	-2.353929474	0.018576135	0.026691341
AC016957.2	27.2951189	-0.330664356	0.140478356	-2.353845571	0.018580328	0.026696263
AL450226.2	1.467329955	1.020572085	0.433625968	2.353576954	0.018593759	0.026714455
AC008753.1	5.063038442	0.489288036	0.207908266	2.353384233	0.0186034	0.026727202
AC092127.2	4.439844692	0.912050344	0.387604875	2.353041467	0.018620557	0.026749685
TMEM72-AS1	12.63553005	0.448481726	0.190596659	2.353040857	0.018620588	0.026749685
TRBV9	16.21179835	0.412204158	0.175234971	2.352293921	0.018658025	0.026802359
AC009133.3	11.48811426	0.467527562	0.198777718	2.352011914	0.018672177	0.026821579
RPS15AP1	61.3750109	0.293130012	0.124667696	2.351290837	0.018708405	0.026872371
AC010333.1	2.548321801	0.808313126	0.343776171	2.351277357	0.018709082	0.026872371
AC007728.3	5.847038659	0.58099138	0.247100025	2.35123966	0.018710978	0.026873983
FAM216A	211.6302595	0.278553919	0.118475298	2.351156091	0.018715181	0.026878909
PPARGC1A	493.7664451	-0.599046576	0.254803427	-2.351014599	0.018722299	0.026888022
INCA1	154.2722387	-0.198362724	0.084376635	-2.350920066	0.018727056	0.026893743
DEFB124	3.023026358	-0.667600668	0.284004552	-2.350668901	0.018739701	0.026910789
ANAPC10	468.8694759	-0.150173949	0.063887953	-2.350583186	0.018744017	0.026915876
AC010997.4	27.77821475	0.384772093	0.163698335	2.350494841	0.018748468	0.026921154
CARNS1	177.0927512	0.431473673	0.183573209	2.350417449	0.018752367	0.026925641
PIM1	2717.587147	-0.226338886	0.09630045	-2.350340912	0.018756224	0.026930067
MAPK7	1029.815282	-0.184156353	0.078388395	-2.349280833	0.018809714	0.027005752
SLC26A5	47.91315728	0.480307345	0.204453689	2.349223174	0.018812627	0.027008819
MLIP	9.264552813	0.615677838	0.262088144	2.349125105	0.018817583	0.027014819
ZNF2	260.1282153	0.124764917	0.053113714	2.349015117	0.018823143	0.027021684
ASB9	334.8383744	0.364637937	0.155234536	2.348948538	0.018826509	0.027025154
AL589880.1	30.2514732	-0.272474435	0.115999061	-2.348936556	0.018827114	0.027025154
AC093014.1	1.902892585	0.616697829	0.262547479	2.348900214	0.018828952	0.027026676
TMEM192	1518.644409	-0.162570285	0.069212598	-2.348853975	0.01883129	0.027028916
ADARB2-AS1	2.583523924	1.396031928	0.594489236	2.34828798	0.018859933	0.02706891
MLIP-IT1	0.993015888	1.005883777	0.428409215	2.347950842	0.018877012	0.027092304
AL355994.4	1.623335129	1.313335619	0.559376005	2.347858339	0.018881701	0.027097915
AP001094.3	4.325885396	-0.69837055	0.297452081	-2.3478422	0.018882519	0.02709797
ZNF541	52.43496759	0.500986398	0.21339066	2.347742864	0.018887555	0.027104079
TMEM101	1947.539127	0.207482161	0.088378542	2.347653147	0.018892105	0.027109488
USP24	3472.307414	0.171351377	0.07299353	2.347487199	0.018900523	0.027120448
SAP30BP	2696.894486	0.128968017	0.054939444	2.347457635	0.018902023	0.027121481
OTUD7B	2080.323334	-0.184805411	0.078731984	-2.347272374	0.018911424	0.027133851
AC239600.1	1.95970177	0.793417447	0.338052648	2.347023316	0.018924071	0.027150875
TIFAB	54.41199281	0.449391809	0.191501338	2.346677121	0.018941661	0.02717499
MTCO1P40	182.3493794	0.669854528	0.285457628	2.346598798	0.018945643	0.027179581
RPL9P2	7.570938891	0.46381944	0.197671386	2.346416694	0.018954903	0.027191744
APCS	1.217462374	2.511239923	1.07025782	2.34638783	0.018956371	0.027192728
NDUFV3	1841.368779	0.140644124	0.059941299	2.346364292	0.018957568	0.027193323
TMEM67	571.141556	-0.254706512	0.10857036	-2.346004119	0.018975898	0.027218492
KLK4	10.63964319	0.729526993	0.310972983	2.345949756	0.018978666	0.027221339
AC018638.3	2.153447982	0.713649831	0.30421502	2.345873095	0.018982569	0.027225815
LRRC40	847.4657014	0.181184462	0.077237673	2.345804248	0.018986076	0.027229721
SNHG28	76.94956819	0.295764209	0.126103512	2.345408181	0.019006259	0.027257543
AC025181.1	1.782257275	0.735894795	0.313789056	2.345189487	0.019017412	0.027272412
NR1H3	1483.699062	-0.230587365	0.098327608	-2.345092789	0.019022345	0.027278361
SNORD116-13	1.299310475	1.531146106	0.65296183	2.344924366	0.01903094	0.02728956
AC010536.2	8.591741586	0.665988223	0.284029015	2.344789399	0.01903783	0.027298314
RNU6-151P	1.304899826	1.63192053	0.696051971	2.344538337	0.019050652	0.027315573
AL356423.1	2.45600962	1.069587253	0.456248586	2.344308095	0.019062418	0.027331316
COL6A1	14560.97653	0.34729948	0.148165206	2.344001601	0.019078089	0.027352658
AC090186.1	4.807738634	-0.505389235	0.215654199	-2.343516791	0.019102902	0.027387103
AL157402.2	1.60851861	1.787787927	0.762870862	2.343500081	0.019103758	0.027387201
YTHDF2	4222.420388	0.113815722	0.048568941	2.343384893	0.019109658	0.027394529
ACCS	810.4347946	0.299213598	0.127703438	2.343034793	0.019127599	0.027419118
AC104667.1	9.694264036	-0.461691204	0.197070595	-2.342770644	0.019141146	0.027437405
AL355073.2	5.909864249	-0.494085975	0.210916214	-2.342569907	0.019151446	0.027451037
AC091133.3	1.27697467	2.540137086	1.084404338	2.342426157	0.019158825	0.027460482
SAMD9L	2326.993062	-0.333211576	0.142260569	-2.342262363	0.019167236	0.027471405
TTC39B	1484.557322	-0.264715147	0.113037981	-2.341824797	0.019189721	0.027502497
AL139260.2	1.549115287	0.593200906	0.253314683	2.341754928	0.019193313	0.027506512
SLC25A48-AS1	0.69502655	1.519049013	0.648709637	2.341647057	0.019198861	0.027513328
APTR	673.7425632	0.248926116	0.106307407	2.341568866	0.019202883	0.027517958
AC007182.2	13.41441697	0.392122028	0.167476377	2.341357236	0.019213773	0.027532249
ABCC1	4497.09535	0.239921543	0.102471707	2.341344269	0.01921444	0.027532249
AC104232.1	4.908347615	0.524638712	0.224175804	2.340300345	0.019268238	0.027608197
MSANTD4	1005.406369	0.190041908	0.081210778	2.340106981	0.019278217	0.02762134
ZBTB11	1410.597362	0.136384617	0.058281737	2.340091825	0.019278999	0.02762134
RNU2-17P	1.807904738	0.706669295	0.302000536	2.339960399	0.019285785	0.027629923
AC023043.3	2.181320383	0.690765185	0.295241084	2.339664843	0.019301052	0.027650656
AC026117.1	1.736242846	2.968716232	1.2689401	2.339524326	0.019308314	0.02765992
APLF	151.9910656	0.240853298	0.102962186	2.339240339	0.019322998	0.027679815
LINC01141	1.732104613	0.624437471	0.266977702	2.338912447	0.019339965	0.027702978
UBBP1	12.1436799	-0.469190186	0.20060632	-2.338860439	0.019342658	0.027705693
TNFSF9	256.6798554	0.391174335	0.167257382	2.338756766	0.019348025	0.02771224
SHC2	1071.880189	0.376454363	0.160982199	2.338484405	0.019362134	0.027731305
FUNDC2P4	1.022957583	0.804526004	0.344197844	2.337394084	0.019418702	0.027811179
AC005899.7	10.8160003	0.513099961	0.219543625	2.337120741	0.019432907	0.027830376
LSM11	311.0077069	0.166544675	0.071267879	2.336882735	0.019445282	0.027846952
AC068254.2	2.009976317	1.185716744	0.50751281	2.336328699	0.019474117	0.027887096
AC115989.1	11.07111165	0.640817423	0.274308011	2.336123616	0.0194848	0.027900106
FAM224B	1.0686536	1.348113898	0.57707305	2.336123473	0.019484807	0.027900106
AC003035.1	3.058755595	-0.531374553	0.227461604	-2.336106597	0.019485687	0.027900216
SMIM2-AS1	32.90613008	-0.411898566	0.17633699	-2.335860254	0.019498526	0.02791745
SPACA6P-AS	9.814461504	0.480404282	0.205703597	2.335419937	0.019521494	0.027949183
CCDC174	826.3124065	-0.107063608	0.045844459	-2.335366375	0.019524289	0.027952034
SKAP2	3182.16499	-0.232991787	0.099787779	-2.334872968	0.019550058	0.027987773
MAGEA2	0.810789855	1.900798487	0.814116968	2.334797778	0.019553987	0.027992246
AC015961.2	16.13747754	-0.417682155	0.178944183	-2.334147705	0.019587989	0.028038997
AC240565.1	1.188146354	0.718047149	0.307627804	2.334142561	0.019588258	0.028038997
TMBIM4	2837.605123	-0.229638048	0.098385811	-2.334056565	0.01959276	0.028042794
GAS2	118.8763647	0.509274327	0.218192885	2.334055607	0.01959281	0.028042794
CACNA1C-AS2	7.086697238	-0.416597163	0.178487153	-2.334045658	0.019593331	0.028042794
AC018462.1	13.27565195	0.551219798	0.236179676	2.333900221	0.019600947	0.028052539
TMEFF2	10.82885404	-0.641192453	0.274736095	-2.333848604	0.019603651	0.028055254
AC107956.2	1.788373902	0.796940862	0.341486679	2.333739237	0.01960938	0.028062298
BBS4	887.5919956	-0.180079457	0.077186168	-2.333053464	0.019645339	0.0281126
ZNF503	1283.692402	-0.280905332	0.120404786	-2.333008021	0.019647724	0.028114233
AGAP3	4067.401152	-0.181911687	0.07797326	-2.333000908	0.019648098	0.028114233
AC245297.2	2.513282631	-0.509313035	0.21831766	-2.332898925	0.019653451	0.028120735
DIS3L	1268.936653	-0.140865296	0.060385789	-2.332755725	0.01966097	0.028130335
TMEM196	1.756554534	1.49632063	0.641448209	2.332722438	0.019662718	0.028131679
AC108022.1	2.575014636	-0.484517467	0.207709184	-2.332672341	0.019665349	0.028134285
MYOM1	153.9515267	-0.376686544	0.161510904	-2.332266954	0.019686652	0.028163603
HLA-DOB	395.9537032	0.358115305	0.153555697	2.332152517	0.019692669	0.028170648
AMDHD2	662.6917151	0.222037223	0.0952074	2.332142479	0.019693197	0.028170648
AP001099.1	2.953723037	0.729323809	0.312733806	2.332091367	0.019695885	0.028173334
AC015871.2	1.218305985	1.314079623	0.563543409	2.331816153	0.019710365	0.028192886
NKAPD1	1610.388726	0.137627107	0.059022834	2.331760394	0.0197133	0.028195659
NHLRC3	1541.913873	-0.168567559	0.072292342	-2.331748493	0.019713926	0.028195659
AC125807.1	8.247408716	0.357799069	0.153480809	2.331230023	0.019741234	0.028233554
MAP3K1	1848.552585	0.208697245	0.08956071	2.330232129	0.019793886	0.028307691
RNU6-48P	1.243963613	0.642403665	0.275753215	2.329632548	0.01982558	0.028351852
ERP29P1	6.071046078	0.392547764	0.168503656	2.329609773	0.019826785	0.028352409
AC002367.1	2.251465286	0.536790275	0.230501391	2.328794079	0.019869977	0.028413005
MLLT3	1335.392116	0.254055085	0.10909591	2.328731519	0.019873293	0.028416578
AC020899.1	7.117540786	0.428926523	0.184227901	2.328238669	0.019899434	0.028452786
FATE1	13.7026383	0.441979953	0.189836526	2.328213451	0.019900772	0.028453529
SNTG2-AS1	4.320534632	0.972622615	0.417802898	2.327946069	0.019914968	0.028472418
ARMC6	1337.889994	0.186512347	0.080120081	2.327910114	0.019916877	0.028472418
AL121830.1	1.019224464	1.218316207	0.523352543	2.327907304	0.019917026	0.028472418
MEPCE	2609.440079	-0.178164392	0.076534288	-2.327902901	0.01991726	0.028472418
U47924.3	16.61729262	0.421338923	0.181035469	2.327383277	0.019944875	0.028510722
BNIP3P26	4.425056109	0.743920356	0.319729805	2.326715696	0.019980402	0.028560333
ACTG1P15	5.306817812	0.379745085	0.163249147	2.326168877	0.020009543	0.028600812
AMELX	1.641678418	2.098772356	0.902393035	2.32578519	0.020030013	0.028628893
RPL7P36	1.164709423	0.92110025	0.396071608	2.325590201	0.020040423	0.028642594
AC005840.2	45.01397711	0.357527403	0.153739626	2.325538393	0.020043189	0.028645371
AC093827.1	3.049111864	0.511605153	0.220092782	2.324497646	0.020098838	0.028723721
AP002784.2	23.33085798	0.353623736	0.152136771	2.324380448	0.020105113	0.028731508
SRSF6	7803.150712	0.127921018	0.05504208	2.324058577	0.020122355	0.028754966
