ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0032743	positive regulation of interleukin-2 production	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	IL1A	1
BP	GO:0033687	osteoblast proliferation	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	GATA1	1
BP	GO:0045577	regulation of B cell differentiation	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	BTK	1
BP	GO:0090630	activation of GTPase activity	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	RASGRF1	1
BP	GO:1902624	positive regulation of neutrophil migration	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	IL1A	1
BP	GO:0009743	response to carbohydrate	2/29	245/18805	0.00816326530612245	5.29345531315975	2.65841993647597	0.054513346615438	0.141137118960896	0.0944369135438066	AGER/IL1A	2
BP	GO:0045137	development of primary sexual characteristics	2/29	245/18805	0.00816326530612245	5.29345531315975	2.65841993647597	0.054513346615438	0.141137118960896	0.0944369135438066	GATA1/IL1A	2
BP	GO:0050817	coagulation	2/29	246/18805	0.00813008130081301	5.27193720213064	2.65056042600638	0.0549086516459004	0.141137118960896	0.0944369135438066	CTSG/GATA1	2
BP	GO:0006301	postreplication repair	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	BRCA1	1
BP	GO:0007095	mitotic G2 DNA damage checkpoint signaling	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	BRCA1	1
BP	GO:0031076	embryonic camera-type eye development	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	TFAP2A	1
BP	GO:0032228	regulation of synaptic transmission, GABAergic	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	CNR1	1
BP	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	BRCA1	1
BP	GO:0034110	regulation of homotypic cell-cell adhesion	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	CTSG	1
BP	GO:0046688	response to copper ion	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	IL1A	1
BP	GO:0048265	response to pain	1/29	37/18805	0.027027027027027	17.5256290773532	3.95432579004908	0.0555552656030401	0.141137118960896	0.0944369135438066	TRPA1	1
BP	GO:0007599	hemostasis	2/29	248/18805	0.00806451612903226	5.22942157953281	2.63496903102085	0.0557023659594841	0.141201849080701	0.0944802254150753	CTSG/GATA1	2
BP	GO:0007616	long-term memory	1/29	38/18805	0.0263157894736842	17.0644283121597	3.89567060225376	0.0570146058256276	0.144213414735411	0.0964953081052933	RASGRF1	1
BP	GO:0034599	cellular response to oxidative stress	2/29	254/18805	0.0078740157480315	5.1058919359218	2.58918625222296	0.0581080644929366	0.145677518257926	0.0974749612170536	BTK/TRPA1	2
BP	GO:0002446	neutrophil mediated immunity	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	CTSG	1
BP	GO:0006516	glycoprotein catabolic process	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	BTK	1
BP	GO:0032872	regulation of stress-activated MAPK cascade	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	IL1A	1
BP	GO:0035633	maintenance of blood-brain barrier	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	PECAM1	1
BP	GO:0050974	detection of mechanical stimulus involved in sensory perception	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	TRPA1	1
BP	GO:0140448	signaling receptor ligand precursor processing	1/29	39/18805	0.0256410256410256	16.6268788682582	3.83920475807544	0.0584717687409073	0.145677518257926	0.0974749612170536	CTSG	1
BP	GO:1901136	carbohydrate derivative catabolic process	2/29	258/18805	0.00775193798449612	5.02673082063619	2.55945912226866	0.0597320194100307	0.148347474277304	0.0992614678966866	BTK/CHI3L1	2
BP	GO:0002385	mucosal immune response	1/29	40/18805	0.025	16.2112068965517	3.78479156083792	0.0599267574815294	0.148347474277304	0.0992614678966866	CAMP	1
BP	GO:0048873	homeostasis of number of cells within a tissue	1/29	40/18805	0.025	16.2112068965517	3.78479156083792	0.0599267574815294	0.148347474277304	0.0992614678966866	GATA1	1
BP	GO:0010001	glial cell differentiation	2/29	259/18805	0.00772200772200772	5.00732259352949	2.55212323368252	0.0601404926960019	0.148559812808635	0.0994035467181398	AGER/FGF5	2
BP	GO:0050870	positive regulation of T cell activation	2/29	261/18805	0.00766283524904215	4.96895230545647	2.5375640111896	0.0609603942581882	0.150265430432604	0.10054480045266	AGER/IL1A	2
BP	GO:0033028	myeloid cell apoptotic process	1/29	41/18805	0.024390243902439	15.8158116063919	3.73230601868593	0.0613795751758027	0.150341111348327	0.100595439661875	GATA1	1
BP	GO:0035136	forelimb morphogenesis	1/29	41/18805	0.024390243902439	15.8158116063919	3.73230601868593	0.0613795751758027	0.150341111348327	0.100595439661875	TFAP2A	1
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	1/29	41/18805	0.024390243902439	15.8158116063919	3.73230601868593	0.0613795751758027	0.150341111348327	0.100595439661875	IL1A	1
BP	GO:0002691	regulation of cellular extravasation	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	AGER	1
BP	GO:0006040	amino sugar metabolic process	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	CHI3L1	1
BP	GO:0010951	negative regulation of endopeptidase activity	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	SERPINH1	1
BP	GO:0030851	granulocyte differentiation	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	GATA1	1
BP	GO:0050433	regulation of catecholamine secretion	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	CNR1	1
BP	GO:0071354	cellular response to interleukin-6	1/29	42/18805	0.0238095238095238	15.4392446633826	3.68163358505354	0.0628302249477005	0.151970606592251	0.101685758796936	CAMP	1
BP	GO:0042593	glucose homeostasis	2/29	268/18805	0.00746268656716418	4.83916623777663	2.48775250173995	0.063860683101371	0.153226432818495	0.102526050519107	AGER/CNR1	2
BP	GO:0002714	positive regulation of B cell mediated immunity	1/29	43/18805	0.0232558139534884	15.0801924619086	3.63266906101971	0.0642787099168699	0.153226432818495	0.102526050519107	BTK	1
BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	1/29	43/18805	0.0232558139534884	15.0801924619086	3.63266906101971	0.0642787099168699	0.153226432818495	0.102526050519107	BTK	1
BP	GO:0007099	centriole replication	1/29	43/18805	0.0232558139534884	15.0801924619086	3.63266906101971	0.0642787099168699	0.153226432818495	0.102526050519107	BRCA1	1
BP	GO:0043277	apoptotic cell clearance	1/29	43/18805	0.0232558139534884	15.0801924619086	3.63266906101971	0.0642787099168699	0.153226432818495	0.102526050519107	ALOX15	1
BP	GO:1900225	regulation of NLRP3 inflammasome complex assembly	1/29	43/18805	0.0232558139534884	15.0801924619086	3.63266906101971	0.0642787099168699	0.153226432818495	0.102526050519107	BTK	1
BP	GO:0033500	carbohydrate homeostasis	2/29	269/18805	0.00743494423791822	4.82117677220869	2.48077765050316	0.0642788503088966	0.153226432818495	0.102526050519107	AGER/CNR1	2
BP	GO:0002699	positive regulation of immune effector process	2/29	270/18805	0.00740740740740741	4.80332056194125	2.47383711049669	0.0646979664562284	0.153226432818495	0.102526050519107	BTK/GATA1	2
BP	GO:0001894	tissue homeostasis	2/29	272/18805	0.00735294117647059	4.76800202839757	2.4600577310741	0.0655390308394796	0.153226432818495	0.102526050519107	GATA1/PECAM1	2
BP	GO:0060249	anatomical structure homeostasis	2/29	272/18805	0.00735294117647059	4.76800202839757	2.4600577310741	0.0655390308394796	0.153226432818495	0.102526050519107	GATA1/PECAM1	2
BP	GO:0002251	organ or tissue specific immune response	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	CAMP	1
BP	GO:0009409	response to cold	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	TRPA1	1
BP	GO:0014002	astrocyte development	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	AGER	1
BP	GO:0015872	dopamine transport	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	CNR1	1
BP	GO:0030501	positive regulation of bone mineralization	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	TFAP2A	1
BP	GO:0032735	positive regulation of interleukin-12 production	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	AGER	1
BP	GO:0046006	regulation of activated T cell proliferation	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	AGER	1
BP	GO:0048821	erythrocyte development	1/29	44/18805	0.0227272727272727	14.737460815047	3.58531563551358	0.0657250331986309	0.153226432818495	0.102526050519107	GATA1	1
BP	GO:0050708	regulation of protein secretion	2/29	273/18805	0.00732600732600733	4.75053681950234	2.45321828489301	0.0659609717309657	0.153468312985273	0.102687896081537	CNR1/IL1A	2
BP	GO:0090068	positive regulation of cell cycle process	2/29	274/18805	0.0072992700729927	4.73319909388371	2.44641193628437	0.0663838468733599	0.154143292439942	0.103139534721136	IL1A/KIF23	2
BP	GO:0042554	superoxide anion generation	1/29	45/18805	0.0222222222222222	14.4099616858238	3.53948404335967	0.0671691979039899	0.154975897838759	0.103696643188725	DUOX1	1
BP	GO:0048701	embryonic cranial skeleton morphogenesis	1/29	45/18805	0.0222222222222222	14.4099616858238	3.53948404335967	0.0671691979039899	0.154975897838759	0.103696643188725	TFAP2A	1
BP	GO:0097305	response to alcohol	2/29	276/18805	0.0072463768115942	4.69890054972514	2.43289735994258	0.0672323853139895	0.154975897838759	0.103696643188725	BRCA1/CNR1	2
BP	GO:0003018	vascular process in circulatory system	2/29	278/18805	0.00719424460431655	4.66509550979906	2.41951169490026	0.0680846170508733	0.154975897838759	0.103696643188725	AGER/UTS2	2
BP	GO:0006911	phagocytosis, engulfment	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	ALOX15	1
BP	GO:0019098	reproductive behavior	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	CNR1	1
BP	GO:0032892	positive regulation of organic acid transport	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	IL1A	1
BP	GO:0043300	regulation of leukocyte degranulation	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	GATA1	1
BP	GO:0044546	NLRP3 inflammasome complex assembly	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	BTK	1
BP	GO:0045646	regulation of erythrocyte differentiation	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	GATA1	1
BP	GO:0048483	autonomic nervous system development	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	TFAP2A	1
BP	GO:1900744	regulation of p38MAPK cascade	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	AGER	1
BP	GO:1904646	cellular response to amyloid-beta	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	AGER	1
BP	GO:1990000	amyloid fibril formation	1/29	46/18805	0.0217391304347826	14.0967016491754	3.49509182443171	0.06861120713964	0.154975897838759	0.103696643188725	CAMP	1
BP	GO:0010824	regulation of centrosome duplication	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	BRCA1	1
BP	GO:0030279	negative regulation of ossification	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	GATA1	1
BP	GO:0030890	positive regulation of B cell proliferation	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	BTK	1
BP	GO:0045840	positive regulation of mitotic nuclear division	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	IL1A	1
BP	GO:0050798	activated T cell proliferation	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	AGER	1
BP	GO:0055078	sodium ion homeostasis	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	IL1A	1
BP	GO:1903307	positive regulation of regulated secretory pathway	1/29	47/18805	0.0212765957446809	13.7967718268525	3.45206266986704	0.0700510640079672	0.156102275073416	0.104450318694575	GATA1	1
BP	GO:0034976	response to endoplasmic reticulum stress	2/29	283/18805	0.00706713780918728	4.58267332764713	2.38659688933262	0.0702311647243216	0.156203797404095	0.104518248773038	ALOX15/RASGRF1	2
BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	2/29	285/18805	0.00701754385964912	4.55051421657592	2.3736450539117	0.0710960956670209	0.156600875161878	0.104783939316802	AGER/IL1A	2
BP	GO:0001914	regulation of T cell mediated cytotoxicity	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	AGER	1
BP	GO:0032309	icosanoid secretion	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	IL1A	1
BP	GO:0098534	centriole assembly	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	BRCA1	1
BP	GO:0140632	canonical inflammasome complex assembly	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	BTK	1
BP	GO:0141085	regulation of inflammasome-mediated signaling pathway	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	BTK	1
BP	GO:1900271	regulation of long-term synaptic potentiation	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	AGER	1
BP	GO:1902622	regulation of neutrophil migration	1/29	48/18805	0.0208333333333333	13.5093390804598	3.410325843499	0.071488771607059	0.156600875161878	0.104783939316802	IL1A	1
BP	GO:0032620	interleukin-17 production	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	BTK	1
BP	GO:0032660	regulation of interleukin-17 production	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	BTK	1
BP	GO:0046578	regulation of Ras protein signal transduction	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	RASGRF1	1
BP	GO:0050432	catecholamine secretion	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	CNR1	1
BP	GO:0061028	establishment of endothelial barrier	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	PECAM1	1
BP	GO:1901976	regulation of cell cycle checkpoint	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	BRCA1	1
BP	GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/29	49/18805	0.0204081632653061	13.2336382828994	3.36981566848566	0.0729243330307087	0.157663222809409	0.105494771688058	BRCA1	1
BP	GO:0061448	connective tissue development	2/29	291/18805	0.00687285223367698	4.4566891811826	2.33549680275995	0.0737121587003943	0.159070290429661	0.106436261242205	CHI3L1/SERPINH1	2
BP	GO:0001774	microglial cell activation	1/29	50/18805	0.02	12.9689655172414	3.33047107062353	0.0743577513684197	0.159573658666793	0.106773072302546	AGER	1
BP	GO:0045071	negative regulation of viral genome replication	1/29	50/18805	0.02	12.9689655172414	3.33047107062353	0.0743577513684197	0.159573658666793	0.106773072302546	SRPK1	1
BP	GO:1902116	negative regulation of organelle assembly	1/29	50/18805	0.02	12.9689655172414	3.33047107062353	0.0743577513684197	0.159573658666793	0.106773072302546	BRCA1	1
BP	GO:0031297	replication fork processing	1/29	51/18805	0.0196078431372549	12.7146720757268	3.29223517109177	0.0757890297054133	0.162019605588209	0.108409691213653	BRCA1	1
BP	GO:0032467	positive regulation of cytokinesis	1/29	51/18805	0.0196078431372549	12.7146720757268	3.29223517109177	0.0757890297054133	0.162019605588209	0.108409691213653	KIF23	1
BP	GO:0007548	sex differentiation	2/29	296/18805	0.00675675675675676	4.3814072693383	2.30448795066481	0.0759161631696692	0.162019605588209	0.108409691213653	GATA1/IL1A	2
BP	GO:1903532	positive regulation of secretion by cell	2/29	297/18805	0.00673400673400673	4.36665505631023	2.29836861454459	0.0763595350314332	0.162666826002741	0.108842755872907	GATA1/IL1A	2
BP	GO:0006636	unsaturated fatty acid biosynthetic process	1/29	52/18805	0.0192307692307692	12.4701591511936	3.25505492242358	0.0772181711226335	0.163000539406141	0.10906604839905	ALOX15	1
BP	GO:0010466	negative regulation of peptidase activity	1/29	52/18805	0.0192307692307692	12.4701591511936	3.25505492242358	0.0772181711226335	0.163000539406141	0.10906604839905	SERPINH1	1
BP	GO:0016601	Rac protein signal transduction	1/29	52/18805	0.0192307692307692	12.4701591511936	3.25505492242358	0.0772181711226335	0.163000539406141	0.10906604839905	RASGRF1	1
BP	GO:0030838	positive regulation of actin filament polymerization	1/29	52/18805	0.0192307692307692	12.4701591511936	3.25505492242358	0.0772181711226335	0.163000539406141	0.10906604839905	ALOX15	1
BP	GO:0045776	negative regulation of blood pressure	1/29	52/18805	0.0192307692307692	12.4701591511936	3.25505492242358	0.0772181711226335	0.163000539406141	0.10906604839905	CNR1	1
BP	GO:0002269	leukocyte activation involved in inflammatory response	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	AGER	1
BP	GO:0030520	estrogen receptor signaling pathway	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	BRCA1	1
BP	GO:0032964	collagen biosynthetic process	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	SERPINH1	1
BP	GO:0035094	response to nicotine	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	CNR1	1
BP	GO:0051403	stress-activated MAPK cascade	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	IL1A	1
BP	GO:0140353	lipid export from cell	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	IL1A	1
BP	GO:0141084	inflammasome-mediated signaling pathway	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	BTK	1
BP	GO:1901570	fatty acid derivative biosynthetic process	1/29	53/18805	0.0188679245283019	12.234873129473	3.2188807823825	0.0786451786967521	0.16363271051421	0.109489043346921	ALOX15	1
BP	GO:0002548	monocyte chemotaxis	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	CTSG	1
BP	GO:0010543	regulation of platelet activation	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	CTSG	1
BP	GO:0010559	regulation of glycoprotein biosynthetic process	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	GATA1	1
BP	GO:0042304	regulation of fatty acid biosynthetic process	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	BRCA1	1
BP	GO:0070169	positive regulation of biomineral tissue development	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	TFAP2A	1
BP	GO:0071320	cellular response to cAMP	1/29	54/18805	0.0185185185185185	12.0083014048531	3.18366642116406	0.080070055500175	0.164825061056211	0.110286862559032	GATA1	1
BP	GO:0006874	intracellular calcium ion homeostasis	2/29	306/18805	0.0065359477124183	4.23822402524228	2.24448165223812	0.080387668814128	0.165185988483544	0.110528364387194	CNR1/TRPA1	2
BP	GO:0006111	regulation of gluconeogenesis	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	MST1	1
BP	GO:0010332	response to gamma radiation	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	IL1A	1
BP	GO:0042743	hydrogen peroxide metabolic process	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	DUOX1	1
BP	GO:0044818	mitotic G2/M transition checkpoint	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	BRCA1	1
BP	GO:0045778	positive regulation of ossification	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	TFAP2A	1
BP	GO:0099024	plasma membrane invagination	1/29	55/18805	0.0181818181818182	11.7899686520376	3.14936845796975	0.0814928046010496	0.165630383724616	0.110825715752089	ALOX15	1
BP	GO:0006959	humoral immune response	2/29	309/18805	0.00647249190938511	4.19707621917197	2.22697788014942	0.0817452281431566	0.165630383724616	0.110825715752089	CAMP/CTSG	2
BP	GO:0030100	regulation of endocytosis	2/29	309/18805	0.00647249190938511	4.19707621917197	2.22697788014942	0.0817452281431566	0.165630383724616	0.110825715752089	ALOX15/BTK	2
BP	GO:0002639	positive regulation of immunoglobulin production	1/29	56/18805	0.0178571428571429	11.5794334975369	3.11594622353194	0.0829134290632664	0.166832740281546	0.111630230135347	BTK	1
BP	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	1/29	56/18805	0.0178571428571429	11.5794334975369	3.11594622353194	0.0829134290632664	0.166832740281546	0.111630230135347	CNR1	1
BP	GO:0030857	negative regulation of epithelial cell differentiation	1/29	56/18805	0.0178571428571429	11.5794334975369	3.11594622353194	0.0829134290632664	0.166832740281546	0.111630230135347	IL1A	1
BP	GO:0046605	regulation of centrosome cycle	1/29	56/18805	0.0178571428571429	11.5794334975369	3.11594622353194	0.0829134290632664	0.166832740281546	0.111630230135347	BRCA1	1
BP	GO:0048608	reproductive structure development	2/29	314/18805	0.00636942675159236	4.1302437952998	2.19829195238458	0.0840239413195123	0.167653035941525	0.112179101976377	GATA1/IL1A	2
BP	GO:0031098	stress-activated protein kinase signaling cascade	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	IL1A	1
BP	GO:0032147	activation of protein kinase activity	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	CHI3L1	1
BP	GO:0042220	response to cocaine	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	CNR1	1
BP	GO:0050805	negative regulation of synaptic transmission	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	AGER	1
BP	GO:0050982	detection of mechanical stimulus	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	TRPA1	1
BP	GO:1902991	regulation of amyloid precursor protein catabolic process	1/29	57/18805	0.0175438596491228	11.3762855414398	3.08336154562038	0.0843319319464689	0.167653035941525	0.112179101976377	AGER	1
BP	GO:0001666	response to hypoxia	2/29	316/18805	0.00632911392405063	4.10410301178525	2.18698365472982	0.0849409884913613	0.168575192544394	0.112796130466261	AGER/IL1A	2
BP	GO:1904645	response to amyloid-beta	1/29	58/18805	0.0172413793103448	11.1801426872771	3.05157855494589	0.0857483163060569	0.169671843894413	0.113529915947302	AGER	1
BP	GO:0061458	reproductive system development	2/29	318/18805	0.00628930817610063	4.07829104315767	2.17576807447509	0.0858611740050034	0.169671843894413	0.113529915947302	GATA1/IL1A	2
BP	GO:0002366	leukocyte activation involved in immune response	2/29	319/18805	0.00626959247648903	4.06550643173711	2.17019461117891	0.0863224353783176	0.169671843894413	0.113529915947302	BTK/GATA1	2
BP	GO:0046879	hormone secretion	2/29	320/18805	0.00625	4.05280172413793	2.16464380042442	0.0867844714384316	0.169671843894413	0.113529915947302	BTK/CNR1	2
BP	GO:0001913	T cell mediated cytotoxicity	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	AGER	1
BP	GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	BTK	1
BP	GO:0019369	arachidonate metabolic process	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	ALOX15	1
BP	GO:0045005	DNA-templated DNA replication maintenance of fidelity	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	BRCA1	1
BP	GO:0045912	negative regulation of carbohydrate metabolic process	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	MST1	1
BP	GO:0060135	maternal process involved in female pregnancy	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	CNR1	1
BP	GO:0061900	glial cell activation	1/29	59/18805	0.0169491525423729	10.9906487434249	3.02056350920703	0.0871625851931924	0.169671843894413	0.113529915947302	AGER	1
